Symbol,Action,Expiry,Days To Expiry,Strike Price,Mid Price,Bid Price,Ask Price,Implied Volatility Rank,Earnings Date,Earnings Flag,Stock Price,Raw Return,Annualized Return,Distance To Strike
ETR,Sell to Open,10/20/2023,50,$100.00,$0.97,$0.90,$1.05,0%,11/01/2023,N,$95.25,1.02%,7.62%,4.99%
OLED,Sell to Open,10/20/2023,50,$180.00,$1.65,$1.50,$1.80,0%,11/02/2023,N,$162.56,1.02%,7.56%,10.73%
QRVO,Sell to Open,10/20/2023,50,$120.00,$1.10,$0.90,$1.30,0%,11/01/2023,N,$107.39,1.02%,7.63%,11.74%
CPE,Sell to Open,10/20/2023,50,$45.00,$0.40,$0.35,$0.45,0%,11/01/2023,N,$39.23,1.02%,7.6%,14.71%
LYB,Sell to Open,10/20/2023,50,$105.00,$1.00,$0.90,$1.10,0%,11/03/2023,N,$98.77,1.01%,7.54%,6.31%
A,Sell to Open,10/20/2023,50,$130.00,$1.22,$1.15,$1.30,0%,11/20/2023,N,$121.07,1.01%,7.54%,7.38%
HSIC,Sell to Open,10/20/2023,50,$80.00,$0.77,$0.70,$0.85,0%,11/07/2023,N,$76.54,1.01%,7.54%,4.52%
PLUG,Sell to Open,10/13/2023,43,$12.50,$0.08,$0.07,$0.10,1%,11/07/2023,N,$8.46,1%,8.73%,47.75%
IPG,Sell to Open,10/20/2023,50,$43.00,$0.32,$0.40,$0.25,0%,10/19/2023,Y,$32.61,1%,7.42%,31.86%
PANW,Sell to Open,10/13/2023,43,$265.00,$2.44,$2.33,$2.56,9%,11/16/2023,N,$243.30,1%,8.73%,8.92%
PNR,Sell to Open,10/20/2023,50,$77.50,$0.70,$0.30,$1.10,0%,10/31/2023,N,$70.26,1%,7.42%,10.3%
YETI,Sell to Open,10/13/2023,43,$55.00,$0.50,$0.45,$0.55,3%,11/09/2023,N,$49.95,1%,8.7%,10.11%
GM,Sell to Open,10/13/2023,43,$37.00,$0.33,$0.30,$0.37,36%,10/24/2023,N,$33.51,1%,8.69%,10.41%
TBT,Sell to Open,10/13/2023,43,$37.50,$0.33,$0.31,$0.36,21%,,N,$33.35,1%,8.73%,12.44%
CAR,Sell to Open,10/13/2023,43,$245.00,$2.12,$1.95,$2.30,0%,10/30/2023,N,$213.39,1%,8.65%,14.81%
YELP,Sell to Open,10/20/2023,50,$48.00,$0.42,$0.35,$0.50,4%,11/02/2023,N,$42.85,0.99%,7.39%,12.02%
TAN,Sell to Open,10/13/2023,43,$64.50,$0.57,$0.40,$0.75,19%,,N,$58.23,0.99%,8.58%,10.77%
SPOT,Sell to Open,10/13/2023,43,$175.00,$1.52,$1.35,$1.70,2%,10/24/2023,N,$153.97,0.99%,8.61%,13.66%
MUR,Sell to Open,10/20/2023,50,$50.00,$0.45,$0.40,$0.50,1%,11/02/2023,N,$45.40,0.99%,7.38%,10.13%
BMO,Sell to Open,10/20/2023,50,$90.00,$0.85,$0.80,$0.90,12%,12/01/2023,N,$86.09,0.99%,7.35%,4.54%
UTHR,Sell to Open,10/20/2023,50,$250.00,$2.19,$0.60,$3.80,4%,11/01/2023,N,$224.36,0.98%,7.3%,11.43%
D,Sell to Open,10/20/2023,50,$52.50,$0.47,$0.45,$0.50,24%,11/03/2023,N,$48.54,0.98%,7.29%,8.16%
SCHG,Sell to Open,10/20/2023,50,$80.00,$0.75,$0.65,$0.85,11%,,N,$76.86,0.98%,7.27%,4.09%
CRUS,Sell to Open,10/20/2023,50,$90.00,$0.80,$0.70,$0.90,0%,11/01/2023,N,$82.04,0.98%,7.26%,9.7%
SNOW,Sell to Open,10/13/2023,43,$185.00,$1.53,$1.47,$1.60,0%,11/29/2023,N,$156.85,0.98%,8.5%,17.95%
SOFI,Sell to Open,10/13/2023,43,$11.50,$0.08,$0.07,$0.10,0%,10/31/2023,N,$8.66,0.98%,8.53%,32.79%
SPLK,Sell to Open,10/13/2023,43,$134.00,$1.18,$1.11,$1.26,0%,11/29/2023,N,$121.26,0.98%,8.49%,10.51%
HUBS,Sell to Open,10/20/2023,50,$630.00,$5.35,$5.00,$5.70,0%,11/01/2023,N,$546.52,0.98%,7.29%,15.27%
KBR,Sell to Open,10/20/2023,50,$65.00,$0.60,$0.55,$0.65,11%,10/25/2023,N,$61.52,0.98%,7.26%,5.66%
KBH,Sell to Open,10/13/2023,43,$58.00,$0.50,$0.40,$0.60,37%,09/20/2023,Y,$50.80,0.98%,8.55%,14.17%
MTDR,Sell to Open,10/20/2023,50,$72.50,$0.62,$0.55,$0.70,0%,10/24/2023,N,$63.50,0.98%,7.33%,14.17%
CLH,Sell to Open,10/20/2023,50,$185.00,$1.65,$1.15,$2.15,2%,11/01/2023,N,$169.34,0.97%,7.26%,9.25%
URNM,Sell to Open,10/20/2023,50,$45.00,$0.37,$0.30,$0.45,14%,,N,$38.52,0.97%,7.25%,16.82%
UHS,Sell to Open,10/20/2023,50,$145.00,$1.29,$1.20,$1.40,0%,10/24/2023,N,$134.70,0.97%,7.19%,7.65%
AN,Sell to Open,10/20/2023,50,$180.00,$1.52,$1.15,$1.90,5%,10/26/2023,N,$157.09,0.97%,7.23%,14.58%
VEU,Sell to Open,10/20/2023,50,$55.00,$0.52,$0.15,$0.90,6%,,N,$53.98,0.97%,7.24%,1.89%
CYBR,Sell to Open,10/20/2023,50,$190.00,$1.60,$1.40,$1.80,0%,11/02/2023,N,$166.04,0.96%,7.18%,14.43%
IBKR,Sell to Open,10/20/2023,50,$100.00,$0.87,$0.75,$1.00,8%,10/17/2023,Y,$91.08,0.96%,7.16%,9.79%
HOG,Sell to Open,10/13/2023,43,$37.00,$0.32,$0.25,$0.40,1%,10/25/2023,N,$33.75,0.96%,8.37%,9.63%
FNGS,Sell to Open,10/20/2023,50,$37.00,$0.32,$0.25,$0.40,15%,,N,$34.03,0.96%,7.11%,8.73%
SWN,Sell to Open,10/13/2023,43,$7.50,$0.06,$0.05,$0.08,35%,10/26/2023,N,$6.78,0.96%,8.33%,10.62%
TER,Sell to Open,10/20/2023,50,$120.00,$1.02,$0.95,$1.10,0%,10/24/2023,N,$107.87,0.95%,7.08%,11.25%
CIEN,Sell to Open,10/20/2023,50,$55.00,$0.47,$0.40,$0.55,64%,08/31/2023,Y,$49.98,0.95%,7.08%,10.04%
NE,Sell to Open,10/20/2023,50,$60.00,$0.50,$0.40,$0.60,0%,10/31/2023,N,$52.74,0.95%,7.06%,13.77%
DBI,Sell to Open,10/20/2023,50,$15.00,$0.10,$0.05,$0.15,47%,09/07/2023,Y,$10.51,0.95%,7.09%,42.72%
ARKQ,Sell to Open,10/20/2023,50,$60.00,$0.52,$0.45,$0.60,13%,,N,$55.53,0.95%,7.04%,8.05%
PRU,Sell to Open,10/20/2023,50,$100.00,$0.89,$0.85,$0.95,0%,10/31/2023,N,$94.67,0.95%,7.08%,5.63%
BIDU,Sell to Open,10/13/2023,43,$167.50,$1.35,$1.30,$1.41,5%,11/21/2023,N,$142.83,0.95%,8.24%,17.27%
EQT,Sell to Open,10/13/2023,43,$48.00,$0.40,$0.33,$0.48,0%,10/24/2023,N,$43.22,0.94%,8.14%,11.06%
AAP,Sell to Open,10/13/2023,43,$79.00,$0.65,$0.55,$0.75,15%,11/14/2023,N,$68.82,0.94%,8.21%,14.79%
QLD,Sell to Open,10/20/2023,50,$75.00,$0.62,$0.55,$0.70,3%,,N,$66.28,0.94%,7.02%,13.16%
WWE,Sell to Open,10/20/2023,50,$115.00,$0.90,$0.75,$1.05,16%,11/01/2023,N,$96.55,0.93%,6.94%,19.11%
WSO,Sell to Open,10/20/2023,50,$400.00,$3.40,$2.00,$4.80,1%,10/26/2023,N,$364.55,0.93%,6.95%,9.72%
BLDR,Sell to Open,10/20/2023,50,$170.00,$1.35,$1.25,$1.45,18%,11/07/2023,N,$145.04,0.93%,6.93%,17.21%
SAIA,Sell to Open,10/20/2023,50,$490.00,$3.95,$2.30,$5.60,0%,10/31/2023,N,$426.20,0.93%,6.9%,14.97%
NRG,Sell to Open,10/20/2023,50,$41.00,$0.35,$0.30,$0.40,0%,11/09/2023,N,$37.55,0.93%,6.94%,9.19%
LAD,Sell to Open,10/20/2023,50,$360.00,$2.84,$2.40,$3.30,6%,10/25/2023,N,$308.02,0.93%,6.89%,16.88%
COPX,Sell to Open,10/20/2023,50,$42.00,$0.35,$0.30,$0.40,9%,,N,$37.86,0.92%,6.89%,10.94%
META,Sell to Open,10/13/2023,43,$335.00,$2.73,$2.53,$2.94,11%,10/25/2023,N,$295.89,0.92%,8.03%,13.22%
DOOO,Sell to Open,10/20/2023,50,$85.00,$0.70,$0.60,$0.80,38%,,N,$76.32,0.92%,6.83%,11.37%
ASML,Sell to Open,10/13/2023,43,$730.00,$6.05,$5.50,$6.60,3%,10/18/2023,N,$660.53,0.92%,7.96%,10.52%
ESS,Sell to Open,10/20/2023,50,$260.00,$2.20,$0.50,$3.90,10%,10/25/2023,N,$238.39,0.92%,6.87%,9.06%
PZZA,Sell to Open,10/20/2023,50,$85.00,$0.70,$0.60,$0.80,0%,11/02/2023,N,$75.70,0.92%,6.89%,12.29%
FSLR,Sell to Open,10/13/2023,43,$225.00,$1.73,$0.68,$2.78,16%,10/26/2023,N,$189.12,0.91%,7.95%,18.97%
TSLA,Sell to Open,10/13/2023,43,$320.00,$2.35,$1.76,$2.94,8%,10/18/2023,N,$258.08,0.91%,7.91%,23.99%
HCA,Sell to Open,10/20/2023,50,$300.00,$2.52,$1.85,$3.20,0%,10/20/2023,N,$277.30,0.91%,6.78%,8.19%
VBR,Sell to Open,10/20/2023,50,$178.00,$1.52,$0.05,$3.00,15%,,N,$168.45,0.91%,6.74%,5.67%
ERIE,Sell to Open,10/20/2023,50,$310.00,$2.54,$0.30,$4.80,31%,10/26/2023,N,$278.73,0.91%,6.81%,11.22%
SAND,Sell to Open,10/20/2023,50,$7.00,$0.05,$0.00,$0.10,15%,11/07/2023,N,$5.50,0.91%,6.77%,27.27%
MRVL,Sell to Open,10/13/2023,43,$67.00,$0.53,$0.50,$0.56,0%,11/30/2023,N,$58.25,0.91%,7.91%,15.02%
DBX,Sell to Open,10/13/2023,43,$32.00,$0.25,$0.05,$0.45,0%,11/02/2023,N,$27.79,0.9%,7.82%,15.15%
APPS,Sell to Open,10/13/2023,43,$11.50,$0.08,$0.04,$0.12,0%,11/09/2023,N,$8.91,0.9%,7.8%,29.07%
WDC,Sell to Open,10/13/2023,43,$51.00,$0.40,$0.34,$0.46,3%,10/26/2023,N,$45.00,0.89%,7.72%,13.33%
IJS,Sell to Open,10/20/2023,50,$102.00,$0.85,$0.30,$1.40,8%,,N,$95.77,0.89%,6.61%,6.51%
MCHI,Sell to Open,10/20/2023,50,$50.00,$0.40,$0.35,$0.45,11%,,N,$44.91,0.89%,6.63%,11.33%
AMAT,Sell to Open,10/13/2023,43,$170.00,$1.36,$1.26,$1.47,4%,11/16/2023,N,$152.76,0.89%,7.77%,11.29%
NEM,Sell to Open,10/13/2023,43,$43.00,$0.35,$0.31,$0.39,0%,10/31/2023,N,$39.42,0.89%,7.72%,9.08%
ALB,Sell to Open,10/13/2023,43,$225.00,$1.77,$1.60,$1.95,0%,11/01/2023,N,$198.71,0.89%,7.76%,13.23%
AEP,Sell to Open,10/20/2023,50,$82.50,$0.70,$0.65,$0.75,2%,10/26/2023,N,$78.40,0.89%,6.65%,5.23%
XLRE,Sell to Open,10/20/2023,50,$38.00,$0.32,$0.10,$0.55,11%,,N,$37.02,0.88%,6.54%,2.65%
AMBA,Sell to Open,10/13/2023,43,$72.00,$0.55,$0.45,$0.65,0%,11/28/2023,N,$62.15,0.88%,7.69%,15.85%
TECK,Sell to Open,10/13/2023,43,$47.00,$0.36,$0.32,$0.41,0%,10/24/2023,N,$41.32,0.88%,7.68%,13.75%
LITE,Sell to Open,10/20/2023,50,$65.00,$0.47,$0.45,$0.50,15%,11/09/2023,N,$54.13,0.88%,6.54%,20.08%
DKNG,Sell to Open,10/13/2023,43,$36.00,$0.26,$0.22,$0.30,0%,11/03/2023,N,$29.65,0.88%,7.62%,21.42%
CCJ,Sell to Open,10/13/2023,43,$42.00,$0.32,$0.29,$0.36,0%,10/31/2023,N,$37.00,0.88%,7.63%,13.51%
JLL,Sell to Open,10/20/2023,50,$190.00,$1.52,$0.95,$2.10,12%,11/01/2023,N,$172.80,0.88%,6.57%,9.95%
RCL,Sell to Open,10/13/2023,43,$112.00,$0.86,$0.78,$0.94,0%,11/02/2023,N,$98.94,0.87%,7.55%,13.2%
XRT,Sell to Open,10/13/2023,43,$69.00,$0.56,$0.05,$1.07,41%,,N,$64.27,0.87%,7.57%,7.36%
AX,Sell to Open,10/20/2023,50,$50.00,$0.37,$0.30,$0.45,7%,10/26/2023,N,$43.09,0.87%,6.48%,16.04%
ORCL,Sell to Open,10/13/2023,43,$134.00,$1.05,$0.92,$1.18,50%,09/11/2023,Y,$120.39,0.87%,7.58%,11.3%
HAS,Sell to Open,10/20/2023,50,$80.00,$0.62,$0.30,$0.95,0%,10/17/2023,Y,$72.00,0.87%,6.47%,11.11%
GTLS,Sell to Open,10/20/2023,50,$220.00,$1.57,$1.45,$1.70,0%,10/27/2023,N,$180.58,0.87%,6.5%,21.83%
UNM,Sell to Open,10/20/2023,50,$52.50,$0.42,$0.35,$0.50,0%,10/31/2023,N,$49.19,0.86%,6.44%,6.73%
ABG,Sell to Open,10/20/2023,50,$260.00,$1.97,$0.35,$3.60,0%,10/26/2023,N,$230.00,0.86%,6.4%,13.04%
WPM,Sell to Open,10/13/2023,43,$48.00,$0.37,$0.30,$0.45,0%,11/09/2023,N,$43.58,0.86%,7.48%,10.14%
PYPL,Sell to Open,10/13/2023,43,$70.00,$0.54,$0.51,$0.57,5%,11/02/2023,N,$62.51,0.86%,7.51%,11.98%
BIB,Sell to Open,10/20/2023,50,$58.00,$0.45,$0.40,$0.50,0%,,N,$52.34,0.86%,6.4%,10.81%
KR,Sell to Open,10/13/2023,43,$50.00,$0.40,$0.35,$0.45,41%,09/08/2023,Y,$46.39,0.86%,7.49%,7.78%
FCX,Sell to Open,10/13/2023,43,$45.00,$0.34,$0.30,$0.39,0%,10/19/2023,N,$39.91,0.86%,7.51%,12.75%
FCNCA,Sell to Open,10/20/2023,50,"$1,500.00",$11.70,$7.60,$15.80,0%,11/02/2023,N,"$1,360.40",0.86%,6.41%,10.26%
UAA,Sell to Open,10/13/2023,43,$9.00,$0.06,$0.04,$0.09,1%,11/02/2023,N,$7.64,0.85%,7.39%,17.8%
JCI,Sell to Open,10/20/2023,50,$62.50,$0.50,$0.45,$0.55,0%,11/02/2023,N,$59.06,0.85%,6.31%,5.82%
TOL,Sell to Open,10/13/2023,43,$90.00,$0.70,$0.60,$0.80,17%,12/05/2023,N,$81.93,0.85%,7.43%,9.85%
AXON,Sell to Open,10/20/2023,50,$240.00,$1.80,$1.60,$2.00,0%,11/07/2023,N,$212.91,0.85%,6.3%,12.72%
REMX,Sell to Open,10/20/2023,50,$81.00,$0.60,$0.55,$0.65,39%,,N,$70.64,0.85%,6.33%,14.67%
XLY,Sell to Open,10/13/2023,43,$181.00,$1.45,$0.01,$2.89,5%,,N,$170.71,0.85%,7.38%,6.03%
FRO,Sell to Open,10/20/2023,50,$24.00,$0.15,$0.20,$0.10,13%,11/30/2023,N,$17.62,0.85%,6.34%,36.21%
XYL,Sell to Open,10/20/2023,50,$110.00,$0.87,$0.80,$0.95,1%,10/31/2023,N,$103.54,0.85%,6.3%,6.24%
EFA,Sell to Open,10/13/2023,43,$74.00,$0.61,$0.33,$0.89,4%,,N,$71.53,0.85%,7.41%,3.45%
SLB,Sell to Open,10/13/2023,43,$65.00,$0.50,$0.47,$0.53,0%,10/20/2023,N,$58.96,0.85%,7.37%,10.24%
IQV,Sell to Open,10/20/2023,50,$240.00,$1.87,$1.00,$2.75,5%,10/26/2023,N,$222.63,0.84%,6.27%,7.8%
EIX,Sell to Open,10/20/2023,50,$72.50,$0.57,$0.50,$0.65,3%,10/31/2023,N,$68.85,0.84%,6.22%,5.3%
HUBB,Sell to Open,10/20/2023,50,$400.00,$2.75,$0.50,$5.00,2%,10/24/2023,N,$326.05,0.84%,6.28%,22.68%
MOAT,Sell to Open,10/20/2023,50,$83.00,$0.67,$0.45,$0.90,12%,,N,$80.20,0.84%,6.27%,3.49%
WIRE,Sell to Open,10/20/2023,50,$190.00,$1.37,$1.20,$1.55,0%,10/24/2023,N,$164.81,0.83%,6.21%,15.28%
CMA,Sell to Open,10/13/2023,43,$55.00,$0.40,$0.30,$0.50,12%,10/20/2023,N,$48.11,0.83%,7.23%,14.32%
NTR,Sell to Open,10/13/2023,43,$70.00,$0.52,$0.45,$0.60,0%,11/01/2023,N,$63.32,0.83%,7.21%,10.55%
BURL,Sell to Open,10/13/2023,43,$185.00,$1.35,$1.20,$1.50,3%,11/24/2023,N,$162.26,0.83%,7.23%,14.01%
PHO,Sell to Open,10/20/2023,50,$59.00,$0.47,$0.25,$0.70,35%,,N,$57.14,0.83%,6.19%,3.26%
HES,Sell to Open,10/13/2023,43,$170.00,$1.27,$1.15,$1.40,0%,10/25/2023,N,$154.50,0.83%,7.17%,10.03%
Z,Sell to Open,10/13/2023,43,$60.00,$0.43,$0.41,$0.46,0%,11/01/2023,N,$52.16,0.83%,7.25%,15.03%
CWB,Sell to Open,10/20/2023,50,$71.00,$0.57,$0.50,$0.65,22%,,N,$69.62,0.83%,6.15%,1.98%
BNTX,Sell to Open,10/20/2023,50,$145.00,$1.00,$0.90,$1.10,12%,11/06/2023,N,$120.93,0.83%,6.16%,19.9%
MGK,Sell to Open,10/20/2023,50,$255.00,$2.00,$0.60,$3.40,8%,,N,$241.30,0.83%,6.17%,5.68%
STX,Sell to Open,10/13/2023,43,$78.00,$0.59,$0.53,$0.65,4%,10/25/2023,N,$70.79,0.83%,7.24%,10.19%
AVAV,Sell to Open,10/20/2023,50,$115.00,$0.80,$0.65,$0.95,45%,09/05/2023,Y,$97.03,0.82%,6.14%,18.52%
PSTG,Sell to Open,10/20/2023,50,$42.00,$0.30,$0.25,$0.35,80%,,N,$36.59,0.82%,6.11%,14.79%
DECK,Sell to Open,10/20/2023,50,$590.00,$4.32,$2.65,$6.00,0%,10/26/2023,N,$529.09,0.82%,6.09%,11.51%
AEM,Sell to Open,10/20/2023,50,$55.00,$0.40,$0.35,$0.45,0%,10/25/2023,N,$48.51,0.82%,6.14%,13.38%
SLAB,Sell to Open,10/20/2023,50,$155.00,$1.10,$0.95,$1.25,0%,10/25/2023,N,$134.86,0.82%,6.08%,14.93%
MTB,Sell to Open,10/20/2023,50,$140.00,$1.02,$0.90,$1.15,17%,10/18/2023,Y,$125.05,0.82%,6.11%,11.96%
BBWI,Sell to Open,10/13/2023,43,$42.00,$0.30,$0.20,$0.40,0%,11/22/2023,N,$36.87,0.81%,7.07%,13.91%
AMP,Sell to Open,10/20/2023,50,$360.00,$2.75,$2.60,$2.90,2%,10/25/2023,N,$337.58,0.81%,6.07%,6.64%
NTES,Sell to Open,10/20/2023,50,$120.00,$0.82,$0.75,$0.90,0%,11/23/2023,N,$103.48,0.8%,5.94%,15.96%
FDS,Sell to Open,10/20/2023,50,$470.00,$3.47,$2.85,$4.10,10%,09/21/2023,Y,$436.41,0.8%,5.93%,7.7%
UYG,Sell to Open,10/20/2023,50,$51.00,$0.37,$0.30,$0.45,1%,,N,$46.86,0.8%,5.96%,8.83%
LH,Sell to Open,10/20/2023,50,$220.00,$1.67,$1.60,$1.75,3%,10/26/2023,N,$208.10,0.8%,6%,5.72%
LTPZ,Sell to Open,10/20/2023,50,$59.00,$0.45,$0.35,$0.55,10%,,N,$56.33,0.8%,5.95%,4.74%
LEN,Sell to Open,10/13/2023,43,$132.00,$0.95,$0.75,$1.15,34%,09/20/2023,Y,$119.09,0.8%,6.93%,10.84%
KKR,Sell to Open,10/13/2023,43,$68.00,$0.50,$0.40,$0.60,0%,10/31/2023,N,$62.81,0.8%,6.92%,8.26%
FIVE,Sell to Open,10/13/2023,43,$190.00,$1.37,$1.15,$1.60,43%,,N,$171.96,0.8%,6.95%,10.49%
HOLX,Sell to Open,10/20/2023,50,$80.00,$0.60,$0.50,$0.70,0%,10/30/2023,N,$74.74,0.8%,5.98%,7.04%
VRTX,Sell to Open,10/13/2023,43,$375.00,$2.75,$1.20,$4.30,9%,10/26/2023,N,$348.34,0.79%,6.86%,7.65%
ZG,Sell to Open,10/20/2023,50,$60.00,$0.40,$0.35,$0.45,0%,11/01/2023,N,$50.92,0.79%,5.85%,17.83%
PNC,Sell to Open,10/13/2023,43,$132.00,$0.95,$0.80,$1.10,7%,10/13/2023,N,$120.73,0.79%,6.84%,9.33%
NOBL,Sell to Open,10/20/2023,50,$96.00,$0.75,$0.55,$0.95,24%,,N,$94.46,0.79%,5.91%,1.63%
ITW,Sell to Open,10/20/2023,50,$260.00,$1.95,$1.85,$2.05,2%,10/24/2023,N,$247.35,0.79%,5.87%,5.11%
HAL,Sell to Open,10/13/2023,43,$43.00,$0.30,$0.28,$0.33,3%,10/31/2023,N,$38.62,0.79%,6.86%,11.34%
MOS,Sell to Open,10/13/2023,43,$44.00,$0.30,$0.26,$0.35,0%,11/06/2023,N,$38.85,0.79%,6.82%,13.26%
BLD,Sell to Open,10/20/2023,50,$330.00,$2.29,$0.80,$3.80,15%,10/31/2023,N,$290.08,0.79%,5.91%,13.76%
SHAK,Sell to Open,10/13/2023,43,$79.00,$0.55,$0.40,$0.70,0%,11/02/2023,N,$70.00,0.79%,6.83%,12.86%
FOUR,Sell to Open,10/20/2023,50,$70.00,$0.45,$0.40,$0.50,0%,11/06/2023,N,$56.79,0.79%,5.9%,23.26%
CBRL,Sell to Open,10/20/2023,50,$95.00,$0.65,$0.55,$0.75,33%,09/13/2023,Y,$82.43,0.79%,5.87%,15.25%
URI,Sell to Open,10/13/2023,43,$535.00,$3.75,$3.50,$4.00,9%,10/25/2023,N,$476.54,0.79%,6.84%,12.27%
APA,Sell to Open,10/13/2023,43,$50.00,$0.34,$0.31,$0.38,0%,11/01/2023,N,$43.84,0.79%,6.84%,14.05%
UBER,Sell to Open,10/13/2023,43,$54.00,$0.37,$0.33,$0.42,3%,10/31/2023,N,$47.23,0.79%,6.9%,14.33%
EG,Sell to Open,10/20/2023,50,$390.00,$2.80,$1.70,$3.90,6%,10/25/2023,N,$360.68,0.78%,5.78%,8.13%
GIS,Sell to Open,10/20/2023,50,$72.50,$0.52,$0.50,$0.55,37%,09/20/2023,Y,$67.66,0.78%,5.78%,7.15%
MPC,Sell to Open,10/13/2023,43,$155.00,$1.11,$1.04,$1.19,0%,10/31/2023,N,$142.77,0.78%,6.79%,8.57%
SMH,Sell to Open,10/13/2023,43,$170.00,$1.22,$1.14,$1.31,5%,,N,$156.22,0.78%,6.81%,8.82%
LVS,Sell to Open,10/13/2023,43,$61.00,$0.43,$0.36,$0.50,0%,10/18/2023,N,$54.86,0.78%,6.81%,11.19%
IEFA,Sell to Open,10/20/2023,50,$69.00,$0.52,$0.45,$0.60,3%,,N,$66.91,0.78%,5.84%,3.12%
CF,Sell to Open,10/13/2023,43,$87.00,$0.60,$0.50,$0.70,0%,11/01/2023,N,$77.07,0.78%,6.77%,12.88%
TXN,Sell to Open,10/13/2023,43,$180.00,$1.31,$1.14,$1.48,1%,10/24/2023,N,$168.06,0.78%,6.77%,7.1%
ADI,Sell to Open,10/13/2023,43,$195.00,$1.40,$1.25,$1.55,3%,11/29/2023,N,$181.78,0.77%,6.69%,7.27%
EWT,Sell to Open,10/20/2023,50,$48.00,$0.35,$0.30,$0.40,8%,,N,$45.60,0.77%,5.72%,5.26%
KLAC,Sell to Open,10/13/2023,43,$560.00,$3.84,$3.60,$4.10,4%,10/25/2023,N,$501.87,0.77%,6.67%,11.58%
EWW,Sell to Open,10/20/2023,50,$66.00,$0.47,$0.40,$0.55,14%,,N,$61.66,0.77%,5.74%,7.04%
GFS,Sell to Open,10/20/2023,50,$65.00,$0.42,$0.35,$0.50,0%,11/07/2023,N,$55.25,0.77%,5.73%,17.65%
CMCSA,Sell to Open,10/13/2023,43,$49.00,$0.36,$0.31,$0.41,1%,10/26/2023,N,$46.76,0.77%,6.69%,4.79%
DG,Sell to Open,10/13/2023,43,$150.00,$1.05,$0.85,$1.25,79%,08/31/2023,Y,$138.50,0.76%,6.59%,8.3%
BX,Sell to Open,10/13/2023,43,$118.00,$0.80,$0.66,$0.95,0%,10/19/2023,N,$106.37,0.76%,6.58%,10.93%
WDAY,Sell to Open,10/13/2023,43,$270.00,$1.85,$1.56,$2.15,6%,11/28/2023,N,$244.50,0.76%,6.59%,10.43%
QSR,Sell to Open,10/20/2023,50,$72.50,$0.52,$0.45,$0.60,0%,11/02/2023,N,$69.45,0.76%,5.63%,4.39%
FE,Sell to Open,10/20/2023,50,$38.00,$0.27,$0.25,$0.30,5%,10/24/2023,N,$36.07,0.76%,5.68%,5.35%
COF,Sell to Open,10/13/2023,43,$113.00,$0.77,$0.70,$0.85,3%,10/26/2023,N,$102.39,0.76%,6.58%,10.36%
OIH,Sell to Open,10/13/2023,43,$375.00,$2.60,$2.45,$2.75,0%,,N,$340.73,0.76%,6.63%,10.06%
ARGX,Sell to Open,10/20/2023,50,$560.00,$3.80,$1.60,$6.00,0%,10/31/2023,N,$502.49,0.76%,5.63%,11.45%
MANH,Sell to Open,10/20/2023,50,$220.00,$1.55,$0.15,$2.95,6%,10/24/2023,N,$202.62,0.76%,5.7%,8.58%
GPI,Sell to Open,10/20/2023,50,$300.00,$2.00,$1.80,$2.20,1%,10/25/2023,N,$264.42,0.76%,5.63%,13.46%
TSN,Sell to Open,10/13/2023,43,$57.00,$0.40,$0.35,$0.45,0%,11/13/2023,N,$53.27,0.75%,6.53%,7%
BUD,Sell to Open,10/13/2023,43,$60.00,$0.42,$0.30,$0.55,2%,10/31/2023,N,$56.89,0.75%,6.49%,5.47%
PCTY,Sell to Open,10/20/2023,50,$230.00,$1.50,$1.15,$1.85,0%,11/02/2023,N,$200.50,0.75%,5.57%,14.71%
NXST,Sell to Open,10/20/2023,50,$180.00,$1.22,$0.95,$1.50,0%,11/09/2023,N,$162.80,0.75%,5.61%,10.57%
KRE,Sell to Open,10/13/2023,43,$48.50,$0.33,$0.21,$0.46,17%,,N,$44.56,0.75%,6.53%,8.84%
OLLI,Sell to Open,10/20/2023,50,$90.00,$0.57,$0.50,$0.65,33%,08/31/2023,Y,$77.08,0.75%,5.56%,16.76%
FTNT,Sell to Open,10/13/2023,43,$67.00,$0.45,$0.40,$0.50,3%,11/01/2023,N,$60.21,0.75%,6.5%,11.28%
F,Sell to Open,10/13/2023,43,$13.50,$0.09,$0.08,$0.10,0%,10/26/2023,N,$12.13,0.74%,6.45%,11.29%
WCC,Sell to Open,10/20/2023,50,$185.00,$1.20,$1.10,$1.30,1%,11/02/2023,N,$161.85,0.74%,5.52%,14.3%
APO,Sell to Open,10/13/2023,43,$95.00,$0.65,$0.50,$0.80,3%,11/02/2023,N,$87.34,0.74%,6.47%,8.77%
JBL,Sell to Open,10/20/2023,50,$130.00,$0.85,$0.75,$0.95,18%,09/26/2023,Y,$114.42,0.74%,5.53%,13.62%
AMT,Sell to Open,10/20/2023,50,$195.00,$1.35,$1.25,$1.45,0%,10/26/2023,N,$181.32,0.74%,5.55%,7.54%
UDOW,Sell to Open,10/20/2023,50,$68.00,$0.45,$0.40,$0.50,3%,,N,$60.56,0.74%,5.54%,12.29%
EXPE,Sell to Open,10/13/2023,43,$121.00,$0.80,$0.74,$0.86,0%,11/02/2023,N,$108.39,0.74%,6.41%,11.63%
UAL,Sell to Open,10/13/2023,43,$56.00,$0.37,$0.26,$0.48,0%,10/17/2023,N,$49.81,0.74%,6.46%,12.43%
